"kind","test","classification","lane","root_cause","source_line"
"FAILED","tests/integration/test_phase2_engine.py::test_prospective_cap_never_returned","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2_engine.py::test_prospective_cap_never_returned"
"FAILED","tests/integration/test_phase2_engine.py::test_stub_model_routes_to_insufficient_grounding","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2_engine.py::test_stub_model_routes_to_insufficient_grounding"
"FAILED","tests/integration/test_phase2_engine.py::test_bm25_finds_legislation","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2_engine.py::test_bm25_finds_legislation"
"FAILED","tests/integration/test_phase2_engine.py::test_bm25_finds_acas","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2_engine.py::test_bm25_finds_acas - psycop..."
"FAILED","tests/integration/test_phase2_engine.py::test_bm25_returns_citations","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2_engine.py::test_bm25_returns_citations"
"FAILED","tests/integration/test_phase2_engine.py::test_retrieve_bundle_has_both_rules_and_keyword","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2_engine.py::test_retrieve_bundle_has_both_rules_and_keyword"
"FAILED","tests/integration/test_phase2_engine.py::test_deidentification_boundary_logged","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2_engine.py::test_deidentification_boundary_logged"
"FAILED","tests/integration/test_phase2c_regression.py::test_scenario_no_ec_deadline","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2c_regression.py::test_scenario_no_ec_deadline"
"FAILED","tests/integration/test_phase2c_regression.py::test_scenario_cap_is_rule_backed","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2c_regression.py::test_scenario_cap_is_rule_backed"
"FAILED","tests/integration/test_phase2c_regression.py::test_scenario_deidentification_boundary","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2c_regression.py::test_scenario_deidentification_boundary"
"FAILED","tests/integration/test_phase2c_regression.py::test_deterministic_context_qp_fail_produces_no_claim","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2c_regression.py::test_deterministic_context_qp_fail_produces_no_claim"
"FAILED","tests/integration/test_phase2c_regression.py::test_deterministic_context_citations_all_have_url","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2c_regression.py::test_deterministic_context_citations_all_have_url"
"FAILED","tests/integration/test_phase2d_hardening.py::test_qp_fail_14_months_shows_employer_arg","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2d_hardening.py::test_qp_fail_14_months_shows_employer_arg"
"FAILED","tests/integration/test_phase2d_hardening.py::test_procedural_weakness_detected","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2d_hardening.py::test_procedural_weakness_detected"
"FAILED","tests/integration/test_phase2d_hardening.py::test_value_range_from_rules","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2d_hardening.py::test_value_range_from_rules"
"FAILED","tests/integration/test_phase2d_hardening.py::test_value_range_limb_b_caps_low_earner","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2d_hardening.py::test_value_range_limb_b_caps_low_earner"
"FAILED","tests/integration/test_phase2d_hardening.py::test_deadline_authority_traces_to_statute","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2d_hardening.py::test_deadline_authority_traces_to_statute"
"FAILED","tests/integration/test_phase2d_hardening.py::test_deadline_in_pipeline_has_authority","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2d_hardening.py::test_deadline_in_pipeline_has_authority"
"FAILED","tests/integration/test_phase2d_hardening.py::test_employer_arguments_populated_conduct","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2d_hardening.py::test_employer_arguments_populated_conduct"
"FAILED","tests/integration/test_phase2d_hardening.py::test_employer_arguments_always_includes_mitigation","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2d_hardening.py::test_employer_arguments_always_includes_mitigation"
"FAILED","tests/integration/test_phase2d_hardening.py::test_no_pii_in_stub_boundary","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2d_hardening.py::test_no_pii_in_stub_boundary"
"FAILED","tests/integration/test_phase2d_hardening.py::test_no_key_fallback_returns_stub","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2d_hardening.py::test_no_key_fallback_returns_stub"
"FAILED","tests/integration/test_phase2d_hardening.py::test_all_citations_have_source","REAL DEFECT","backend/tests","Non-environment assertion or exception; inspect before fixing.","FAILED tests/integration/test_phase2d_hardening.py::test_all_citations_have_source"
"FAILED","tests/integration/test_phase2e_audit_log.py::test_passing_assessment_writes_audit_row","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2e_audit_log.py::test_passing_assessment_writes_audit_row"
"FAILED","tests/integration/test_phase2e_audit_log.py::test_insufficient_grounding_writes_audit_row","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2e_audit_log.py::test_insufficient_grounding_writes_audit_row"
"FAILED","tests/integration/test_phase2e_audit_log.py::test_audit_row_contains_no_personal_data","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2e_audit_log.py::test_audit_row_contains_no_personal_data"
"FAILED","tests/integration/test_phase2e_audit_log.py::test_audit_governance_result_matches_pipeline","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2e_audit_log.py::test_audit_governance_result_matches_pipeline"
"FAILED","tests/integration/test_phase2e_audit_log.py::test_audit_boundary_log_proves_deidentification","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2e_audit_log.py::test_audit_boundary_log_proves_deidentification"
"FAILED","tests/integration/test_phase2e_audit_log.py::test_audit_rules_used_safe","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2e_audit_log.py::test_audit_rules_used_safe"
"FAILED","tests/integration/test_phase2e_audit_log.py::test_out_of_scope_no_audit_row","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase2e_audit_log.py::test_out_of_scope_no_audit_row"
"FAILED","tests/integration/test_phase3a_flows.py::test_intake_submit_returns_assessment","ENVIRONMENT","intake/diagnosis","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase3a_flows.py::test_intake_submit_returns_assessment"
"FAILED","tests/integration/test_phase3a_flows.py::test_citations_present_in_assessment","ENVIRONMENT","intake/diagnosis","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase3a_flows.py::test_citations_present_in_assessment"
"FAILED","tests/integration/test_phase3a_flows.py::test_weak_case_shows_weaknesses","ENVIRONMENT","intake/diagnosis","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase3a_flows.py::test_weak_case_shows_weaknesses"
"FAILED","tests/integration/test_phase3b_deadline.py::test_rules_api_returns_time_limit_months","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase3b_deadline.py::test_rules_api_returns_time_limit_months"
"FAILED","tests/integration/test_phase3b_deadline.py::test_rules_api_time_limit_value_is_three","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase3b_deadline.py::test_rules_api_time_limit_value_is_three"
"FAILED","tests/integration/test_phase3b_deadline.py::test_rules_api_has_authority_ref","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase3b_deadline.py::test_rules_api_has_authority_ref"
"FAILED","tests/integration/test_phase3b_deadline.py::test_rules_api_has_last_verified_at","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase3b_deadline.py::test_rules_api_has_last_verified_at"
"FAILED","tests/integration/test_phase3b_deadline.py::test_rules_api_no_prospective_rows","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/integration/test_phase3b_deadline.py::test_rules_api_no_prospective_rows"
